-0.8156606851549526, 305.2093023255814
15.823817292006538, 304.093023255814
29.526916802610117, 303.16279069767444
43.230016313213696, 302.23255813953494
56.93311582381733, 301.1162790697675
71.61500815660688, 300.37209302325584
84.33931484502449, 299.2558139534884
99.02120717781403, 298.51162790697674
112.72430668841761, 297.58139534883725
127.40619902120719, 296.8372093023256
148.93964110929852, 295.7209302325582
169.4942903752039, 294.60465116279073
192.00652528548125, 293.48837209302326
199.83686786296897, 293.1162790697675
219.41272430668846, 294.60465116279073
233.11582381729204, 295.90697674418607
246.81892332789562, 297.02325581395354
266.394779771615, 298.69767441860466
286.9494290375204, 300.1860465116279
300.652528548124, 301.3023255813954
318.27079934747144, 303.90697674418607
336.8678629690049, 306.5116279069768
361.3376835236541, 310.046511627907
386.7862969004894, 313.3953488372093
401.4681892332789, 315.2558139534884
416.1500815660684, 314.3255813953489
428.8743882544862, 313.58139534883725
452.3654159869495, 312.2790697674419
478.7928221859706, 310.79069767441865
499.34747145187595, 309.6744186046512
515.0081566068516, 308.7441860465117
533.605220228385, 307.2558139534884
564.9265905383361, 305.2093023255814
584.5024469820555, 303.7209302325582
602.1207177814028, 302.4186046511628
620.7177814029362, 301.8604651162791
641.2724306688417, 301.1162790697675
661.827079934747, 300.55813953488376
671.6150081566068, 300
683.3605220228385, 299.6279069767442
695.10603588907, 299.2558139534884
701.9575856443719, 298.69767441860466
715.6606851549755, 295.90697674418607
732.300163132137, 292.93023255813955
757.7487765089722, 288.2790697674419
